year,quarter,month,flight_date,reporting_airline,tail_number,flight_number,origin,dest,crs_dep_time,dep_time,dep_delay_minutes,cancelled,cancellation_code,air_time,distance,weather_delay
2021,1,1,1/25/2021 12:00:00 AM,WN,N933WN,4782,DEN,OMA,1255,,,1.00,B,,472.00,
2021,1,1,1/25/2021 12:00:00 AM,WN,N933WN,4788,OMA,MDW,1720,,,1.00,B,,423.00,
2021,1,1,1/25/2021 12:00:00 AM,WN,N938WN,4393,OMA,LAS,0935,0928,0.00,0.00,,155.00,1099.00,
2021,1,1,1/25/2021 12:00:00 AM,YV,N86311,6179,IAH,OMA,1950,0658,668.00,0.00,,100.00,781.00,649.00
2021,1,1,1/25/2021 12:00:00 AM,YV,N87306,6241,OMA,IAH,0618,0613,0.00,0.00,,125.00,781.00,
2021,1,1,1/25/2021 12:00:00 AM,YV,N93305,6334,IAH,OMA,1002,,,1.00,B,,781.00,
2021,1,1,1/25/2021 12:00:00 AM,YV,N93305,6368,OMA,IAH,1527,,,1.00,B,,781.00,
2021,1,1,1/25/2021 12:00:00 AM,YX,N109HQ,4816,OMA,ORD,0600,0622,22.00,0.00,,67.00,416.00,0.00
2021,1,1,1/25/2021 12:00:00 AM,YX,N117HQ,4787,OMA,ORD,1101,1057,0.00,0.00,,65.00,416.00,
2021,1,1,1/25/2021 12:00:00 AM,YX,N117HQ,4787,ORD,OMA,0837,0831,0.00,0.00,,70.00,416.00,
2021,1,1,1/25/2021 12:00:00 AM,YX,N122HQ,4830,ORD,OMA,1855,,,1.00,B,,416.00,
2021,1,1,1/25/2021 12:00:00 AM,YX,N221JQ,5661,ATL,OMA,1530,,,1.00,B,,821.00,
2021,1,1,1/25/2021 12:00:00 AM,YX,N221JQ,5661,OMA,ATL,1753,,,1.00,B,,821.00,
2021,1,1,1/25/2021 12:00:00 AM,YX,N231JQ,5814,DTW,OMA,1420,,,1.00,B,,651.00,
2021,1,1,1/25/2021 12:00:00 AM,YX,N231JQ,5814,OMA,DTW,1635,,,1.00,B,,651.00,
2021,1,1,1/25/2021 12:00:00 AM,YX,N241JQ,5778,ATL,OMA,1253,,,1.00,B,,821.00,
2021,1,1,1/25/2021 12:00:00 AM,YX,N241JQ,5778,OMA,ATL,1513,,,1.00,B,,821.00,
2021,1,1,1/25/2021 12:00:00 AM,YX,N421YX,4792,MIA,OMA,1835,,,1.00,B,,1393.00,
2021,1,1,1/25/2021 12:00:00 AM,YX,N443YX,4842,OMA,MIA,0642,0636,0.00,0.00,,185.00,1393.00,
2021,1,1,1/25/2021 12:00:00 AM,YX,N645RW,3421,ORD,LNK,1415,,,1.00,B,,466.00,
2021,1,1,1/25/2021 12:00:00 AM,YX,N652RW,3438,LNK,ORD,0615,0607,0.00,0.00,,65.00,466.00,0.00
2021,1,1,1/25/2021 12:00:00 AM,YX,N656RW,3476,ORD,OMA,1430,,,1.00,B,,416.00,
2021,1,1,1/25/2021 12:00:00 AM,YX,N726YX,3514,OMA,ORD,0610,0605,0.00,0.00,,63.00,416.00,
2021,1,1,1/25/2021 12:00:00 AM,YX,N810MD,5689,DTW,OMA,1955,0558,603.00,0.00,,98.00,651.00,600.00
2021,1,1,1/25/2021 12:00:00 AM,YX,N872RW,5652,OMA,DTW,0620,0610,0.00,0.00,,83.00,651.00,
2021,1,1,1/26/2021 12:00:00 AM,AA,N652AW,807,PHX,OMA,2009,1954,0.00,0.00,,129.00,1037.00,
2021,1,1,1/26/2021 12:00:00 AM,AA,N659AW,1288,OMA,PHX,0606,0556,0.00,0.00,,150.00,1037.00,
2021,1,1,1/26/2021 12:00:00 AM,AA,N772XF,2784,OMA,PHX,1559,1544,0.00,0.00,,149.00,1037.00,
2021,1,1,1/26/2021 12:00:00 AM,AA,N772XF,2784,PHX,OMA,1039,1033,0.00,0.00,,126.00,1037.00,
2021,1,1,1/26/2021 12:00:00 AM,DL,N991AT,2017,ATL,OMA,0903,0853,0.00,0.00,,124.00,821.00,
2021,1,1,1/26/2021 12:00:00 AM,DL,N991AT,2017,OMA,ATL,1133,1126,0.00,0.00,,101.00,821.00,
2021,1,1,1/26/2021 12:00:00 AM,DL,N995AT,1299,ATL,OMA,2100,2050,0.00,0.00,,120.00,821.00,
2021,1,1,1/26/2021 12:00:00 AM,DL,N998AT,1464,OMA,ATL,0600,0759,119.00,0.00,,107.00,821.00,113.00
2021,1,1,1/26/2021 12:00:00 AM,F9,N348FR,7182,DEN,OMA,0900,0853,0.00,0.00,,64.00,472.00,
2021,1,1,1/26/2021 12:00:00 AM,F9,N348FR,7183,OMA,DEN,1215,1211,0.00,0.00,,73.00,472.00,
2021,1,1,1/26/2021 12:00:00 AM,MQ,N206NN,4136,DFW,OMA,1445,1440,0.00,0.00,,75.00,583.00,
2021,1,1,1/26/2021 12:00:00 AM,MQ,N211NN,3725,DFW,OMA,0855,0852,0.00,0.00,,78.00,583.00,
2021,1,1,1/26/2021 12:00:00 AM,MQ,N211NN,3725,OMA,DFW,1130,1124,0.00,0.00,,101.00,583.00,
2021,1,1,1/26/2021 12:00:00 AM,MQ,N226NN,4178,DFW,OMA,1640,1640,0.00,0.00,,71.00,583.00,
2021,1,1,1/26/2021 12:00:00 AM,MQ,N254NN,3913,DFW,OMA,1055,1051,0.00,0.00,,75.00,583.00,
2021,1,1,1/26/2021 12:00:00 AM,MQ,N254NN,3913,OMA,DFW,1341,1337,0.00,0.00,,106.00,583.00,
2021,1,1,1/26/2021 12:00:00 AM,MQ,N267NN,3714,OMA,DFW,0723,0722,0.00,0.00,,102.00,583.00,0.00
2021,1,1,1/26/2021 12:00:00 AM,MQ,N299JJ,4030,OMA,DFW,0905,0859,0.00,0.00,,114.00,583.00,0.00
2021,1,1,1/26/2021 12:00:00 AM,MQ,N678AE,3742,DFW,GRI,1035,1034,0.00,0.00,,74.00,561.00,
2021,1,1,1/26/2021 12:00:00 AM,MQ,N678AE,3742,GRI,DFW,1303,1252,0.00,0.00,,99.00,561.00,
2021,1,1,1/26/2021 12:00:00 AM,MQ,N679AE,3652,DFW,GRI,2130,2118,0.00,0.00,,74.00,561.00,
2021,1,1,1/26/2021 12:00:00 AM,MQ,N902BC,3907,GRI,DFW,0700,0652,0.00,0.00,,101.00,561.00,
2021,1,1,1/26/2021 12:00:00 AM,OH,N562NN,5023,OMA,CLT,1527,1518,0.00,0.00,,116.00,913.00,
2021,1,1,1/26/2021 12:00:00 AM,OH,N562NN,5138,CLT,OMA,1140,1134,0.00,0.00,,145.00,913.00,
2021,1,1,1/26/2021 12:00:00 AM,OH,N587NN,5629,OMA,CLT,0625,0821,116.00,0.00,,114.00,913.00,0.00
2021,1,1,1/26/2021 12:00:00 AM,OH,N597NN,5648,CLT,OMA,1829,1823,0.00,0.00,,142.00,913.00,
2021,1,1,1/26/2021 12:00:00 AM,OO,N108SY,5338,OMA,DEN,0932,1130,118.00,0.00,,73.00,472.00,0.00
2021,1,1,1/26/2021 12:00:00 AM,OO,N121SY,5643,DEN,OMA,1806,1759,0.00,0.00,,67.00,472.00,0.00
2021,1,1,1/26/2021 12:00:00 AM,OO,N148SY,4777,ORD,OMA,1825,1821,0.00,0.00,,71.00,416.00,0.00
2021,1,1,1/26/2021 12:00:00 AM,OO,N179SY,3371,OMA,SEA,0830,,,1.00,B,,1368.00,
2021,1,1,1/26/2021 12:00:00 AM,OO,N194SY,3370,SEA,OMA,1535,1550,15.00,0.00,,176.00,1368.00,
2021,1,1,1/26/2021 12:00:00 AM,OO,N203SY,4730,OMA,DEN,1718,1712,0.00,0.00,,80.00,472.00,
2021,1,1,1/26/2021 12:00:00 AM,OO,N205SY,4724,DEN,OMA,1125,1124,0.00,0.00,,66.00,472.00,
2021,1,1,1/26/2021 12:00:00 AM,OO,N205SY,4754,OMA,ORD,1500,1628,88.00,0.00,,65.00,416.00,0.00
2021,1,1,1/26/2021 12:00:00 AM,OO,N246SY,3662,SLC,OMA,1750,1742,0.00,0.00,,114.00,840.00,
2021,1,1,1/26/2021 12:00:00 AM,OO,N247SY,3577,MSP,OMA,1045,1045,0.00,0.00,,46.00,282.00,
2021,1,1,1/26/2021 12:00:00 AM,OO,N247SY,3886,OMA,MSP,1315,1313,0.00,0.00,,48.00,282.00,
2021,1,1,1/26/2021 12:00:00 AM,OO,N251SY,3526,OMA,MSP,0745,0927,102.00,0.00,,51.00,282.00,97.00
2021,1,1,1/26/2021 12:00:00 AM,OO,N259SY,3646,OMA,SLC,0820,1133,193.00,0.00,,121.00,840.00,154.00
2021,1,1,1/26/2021 12:00:00 AM,OO,N260SY,3574,MSP,OMA,2135,2126,0.00,0.00,,50.00,282.00,
2021,1,1,1/26/2021 12:00:00 AM,OO,N260SY,3631,MSP,OMA,1530,1529,0.00,0.00,,50.00,282.00,
2021,1,1,1/26/2021 12:00:00 AM,OO,N260SY,3631,OMA,MSP,1740,1734,0.00,0.00,,47.00,282.00,
2021,1,1,1/26/2021 12:00:00 AM,OO,N464SW,5074,EAR,ORD,1232,1247,15.00,0.00,,87.00,583.00,0.00
2021,1,1,1/26/2021 12:00:00 AM,OO,N464SW,5091,ORD,EAR,0920,0913,0.00,0.00,,101.00,583.00,0.00
2021,1,1,1/26/2021 12:00:00 AM,OO,N465SW,5911,LNK,DEN,0946,1050,64.00,0.00,,72.00,423.00,44.00
2021,1,1,1/26/2021 12:00:00 AM,OO,N466SW,4699,DEN,LNK,1809,1802,0.00,0.00,,64.00,423.00,
2021,1,1,1/26/2021 12:00:00 AM,OO,N693BR,5098,LBF,DEN,0800,0750,0.00,0.00,,48.00,228.00,
2021,1,1,1/26/2021 12:00:00 AM,OO,N868AS,5062,DEN,LBF,1807,1800,0.00,0.00,,39.00,228.00,0.00
2021,1,1,1/26/2021 12:00:00 AM,OO,N875AS,5048,DEN,BFF,2010,1956,0.00,0.00,,30.00,150.00,
2021,1,1,1/26/2021 12:00:00 AM,OO,N920SW,5067,EAR,DEN,1000,0958,0.00,0.00,,59.00,305.00,
2021,1,1,1/26/2021 12:00:00 AM,OO,N946SW,5086,BFF,DEN,0730,0838,68.00,0.00,,35.00,150.00,0.00
2021,1,1,1/26/2021 12:00:00 AM,OO,N963SW,5056,DEN,EAR,1808,1806,0.00,0.00,,51.00,305.00,0.00
2021,1,1,1/26/2021 12:00:00 AM,WN,N255WN,4408,OMA,MDW,1045,,,1.00,A,,423.00,
2021,1,1,1/26/2021 12:00:00 AM,WN,N443WN,2304,LAS,OMA,1435,1440,5.00,0.00,,128.00,1099.00,
2021,1,1,1/26/2021 12:00:00 AM,WN,N481WN,115,DEN,OMA,1730,1739,9.00,0.00,,65.00,472.00,0.00
2021,1,1,1/26/2021 12:00:00 AM,WN,N493WN,3237,OMA,HOU,0600,0555,0.00,0.00,,126.00,804.00,
2021,1,1,1/26/2021 12:00:00 AM,WN,N500WR,4945,PHX,OMA,2000,2002,2.00,0.00,,136.00,1037.00,
2021,1,1,1/26/2021 12:00:00 AM,WN,N557WN,2121,STL,OMA,1110,1135,25.00,0.00,,54.00,342.00,0.00
2021,1,1,1/26/2021 12:00:00 AM,WN,N557WN,4180,OMA,DEN,1340,1336,0.00,0.00,,72.00,472.00,
2021,1,1,1/26/2021 12:00:00 AM,WN,N749SW,3441,HOU,OMA,2050,2043,0.00,0.00,,97.00,804.00,
2021,1,1,1/26/2021 12:00:00 AM,WN,N7748A,3530,DEN,OMA,1515,1600,45.00,0.00,,67.00,472.00,0.00
2021,1,1,1/26/2021 12:00:00 AM,WN,N7748A,3532,OMA,DEN,1820,1855,35.00,0.00,,72.00,472.00,0.00
2021,1,1,1/26/2021 12:00:00 AM,WN,N7822A,4393,OMA,LAS,0935,0931,0.00,0.00,,145.00,1099.00,
2021,1,1,1/26/2021 12:00:00 AM,WN,N7854B,4782,DEN,OMA,1255,1316,21.00,0.00,,62.00,472.00,0.00
2021,1,1,1/26/2021 12:00:00 AM,WN,N7854B,4788,OMA,MDW,1720,1714,0.00,0.00,,65.00,423.00,
2021,1,1,1/26/2021 12:00:00 AM,WN,N8510E,2910,DAL,OMA,1115,1110,0.00,0.00,,76.00,586.00,
2021,1,1,1/26/2021 12:00:00 AM,WN,N8510E,3273,OMA,STL,1410,1404,0.00,0.00,,56.00,342.00,
2021,1,1,1/26/2021 12:00:00 AM,WN,N8547V,4416,OMA,PHX,0845,0841,0.00,0.00,,149.00,1037.00,
2021,1,1,1/26/2021 12:00:00 AM,WN,N8612K,2840,MDW,OMA,1000,1006,6.00,0.00,,63.00,423.00,
2021,1,1,1/26/2021 12:00:00 AM,WN,N8612K,2840,OMA,DAL,1220,1215,0.00,0.00,,94.00,586.00,
2021,1,1,1/26/2021 12:00:00 AM,WN,N922WN,3426,MDW,OMA,2005,1957,0.00,0.00,,68.00,423.00,
2021,1,1,1/26/2021 12:00:00 AM,WN,N926WN,2232,OMA,DEN,0740,0738,0.00,0.00,,86.00,472.00,0.00
2021,1,1,1/26/2021 12:00:00 AM,YV,N84307,6179,IAH,OMA,1950,1941,0.00,0.00,,92.00,781.00,
2021,1,1,1/26/2021 12:00:00 AM,YV,N86311,6241,OMA,IAH,0618,0948,210.00,0.00,,124.00,781.00,0.00
2021,1,1,1/26/2021 12:00:00 AM,YV,N87306,6334,IAH,OMA,1002,0954,0.00,0.00,,99.00,781.00,
2021,1,1,1/26/2021 12:00:00 AM,YV,N87306,6368,OMA,IAH,1527,1523,0.00,0.00,,124.00,781.00,
2021,1,1,1/26/2021 12:00:00 AM,YX,,4787,OMA,ORD,1400,,,1.00,B,,416.00,
2021,1,1,1/26/2021 12:00:00 AM,YX,,4842,OMA,MIA,0510,,,1.00,B,,1393.00,
2021,1,1,1/26/2021 12:00:00 AM,YX,N109HQ,4830,ORD,OMA,1700,1655,0.00,0.00,,70.00,416.00,
2021,1,1,1/26/2021 12:00:00 AM,YX,N218JQ,5661,OMA,ATL,1615,1605,0.00,0.00,,107.00,821.00,
2021,1,1,1/26/2021 12:00:00 AM,YX,N218JQ,5778,ATL,OMA,1345,1337,0.00,0.00,,127.00,821.00,
2021,1,1,1/26/2021 12:00:00 AM,YX,N442YX,4792,MIA,OMA,2135,2127,0.00,0.00,,195.00,1393.00,
2021,1,1,1/26/2021 12:00:00 AM,YX,N640RW,3421,ORD,LNK,1415,1500,45.00,0.00,,78.00,466.00,0.00
2021,1,1,1/26/2021 12:00:00 AM,YX,N645RW,3438,LNK,ORD,0615,,,1.00,B,,466.00,
2021,1,1,1/26/2021 12:00:00 AM,YX,N653RW,3476,ORD,OMA,1430,1427,0.00,0.00,,68.00,416.00,0.00
2021,1,1,1/26/2021 12:00:00 AM,YX,N656RW,3514,OMA,ORD,0610,,,1.00,B,,416.00,
2021,1,1,1/26/2021 12:00:00 AM,YX,N810MD,5652,OMA,DTW,0620,0751,91.00,0.00,,90.00,651.00,0.00
2021,1,1,1/26/2021 12:00:00 AM,YX,N856RW,3445,ORD,LNK,0850,0848,0.00,0.00,,77.00,466.00,0.00
2021,1,1,1/26/2021 12:00:00 AM,YX,N856RW,3516,LNK,ORD,1110,1219,69.00,0.00,,70.00,466.00,0.00
2021,1,1,1/26/2021 12:00:00 AM,YX,N860RW,5814,DTW,OMA,1630,1621,0.00,0.00,,102.00,651.00,
2021,1,1,1/27/2021 12:00:00 AM,AA,N652AW,1288,OMA,PHX,0606,0600,0.00,0.00,,159.00,1037.00,
2021,1,1,1/27/2021 12:00:00 AM,AA,N652AW,807,PHX,OMA,2009,1955,0.00,0.00,,115.00,1037.00,
2021,1,1,1/27/2021 12:00:00 AM,AA,N722US,2784,OMA,PHX,1559,1550,0.00,0.00,,172.00,1037.00,
2021,1,1,1/27/2021 12:00:00 AM,AA,N722US,2784,PHX,OMA,1039,1038,0.00,0.00,,128.00,1037.00,
2021,1,1,1/27/2021 12:00:00 AM,DL,N896AT,1299,ATL,OMA,2100,2058,0.00,0.00,,137.00,821.00,
2021,1,1,1/27/2021 12:00:00 AM,DL,N896AT,2017,ATL,OMA,0903,0853,0.00,0.00,,121.00,821.00,
2021,1,1,1/27/2021 12:00:00 AM,DL,N896AT,2017,OMA,ATL,1133,1129,0.00,0.00,,102.00,821.00,
2021,1,1,1/27/2021 12:00:00 AM,DL,N995AT,1464,OMA,ATL,0600,1055,295.00,0.00,,99.00,821.00,0.00
2021,1,1,1/27/2021 12:00:00 AM,MQ,N206NN,3714,OMA,DFW,0723,0718,0.00,0.00,,94.00,583.00,0.00
2021,1,1,1/27/2021 12:00:00 AM,MQ,N210NN,3725,DFW,OMA,0855,0855,0.00,0.00,,79.00,583.00,
2021,1,1,1/27/2021 12:00:00 AM,MQ,N210NN,3725,OMA,DFW,1130,1124,0.00,0.00,,101.00,583.00,
2021,1,1,1/27/2021 12:00:00 AM,MQ,N226NN,4030,OMA,DFW,0905,0858,0.00,0.00,,100.00,583.00,
2021,1,1,1/27/2021 12:00:00 AM,MQ,N241NN,4178,DFW,OMA,1640,1635,0.00,0.00,,88.00,583.00,
2021,1,1,1/27/2021 12:00:00 AM,MQ,N255NN,3913,DFW,OMA,1055,1051,0.00,0.00,,91.00,583.00,
2021,1,1,1/27/2021 12:00:00 AM,MQ,N255NN,3913,OMA,DFW,1341,1334,0.00,0.00,,95.00,583.00,
2021,1,1,1/27/2021 12:00:00 AM,MQ,N268NN,4136,DFW,OMA,1445,1440,0.00,0.00,,87.00,583.00,
2021,1,1,1/27/2021 12:00:00 AM,MQ,N676AE,3652,DFW,GRI,2130,2122,0.00,0.00,,88.00,561.00,
2021,1,1,1/27/2021 12:00:00 AM,MQ,N678AE,3742,DFW,GRI,1035,1027,0.00,0.00,,85.00,561.00,
2021,1,1,1/27/2021 12:00:00 AM,MQ,N678AE,3742,GRI,DFW,1303,1250,0.00,0.00,,82.00,561.00,
2021,1,1,1/27/2021 12:00:00 AM,MQ,N679AE,3907,GRI,DFW,0700,0659,0.00,0.00,,94.00,561.00,
2021,1,1,1/27/2021 12:00:00 AM,OH,N596NN,5023,OMA,CLT,1527,1520,0.00,0.00,,117.00,913.00,
2021,1,1,1/27/2021 12:00:00 AM,OH,N596NN,5138,CLT,OMA,1140,1132,0.00,0.00,,138.00,913.00,
2021,1,1,1/27/2021 12:00:00 AM,OH,N597NN,5629,OMA,CLT,0625,0620,0.00,0.00,,125.00,913.00,
2021,1,1,1/27/2021 12:00:00 AM,OH,N607NN,5648,CLT,OMA,1829,1823,0.00,0.00,,154.00,913.00,
2021,1,1,1/27/2021 12:00:00 AM,OO,N121SY,5338,OMA,DEN,0932,0924,0.00,0.00,,76.00,472.00,
2021,1,1,1/27/2021 12:00:00 AM,OO,N148SY,4755,OMA,DEN,0740,0817,37.00,0.00,,76.00,472.00,57.00
2021,1,1,1/27/2021 12:00:00 AM,OO,N148SY,4777,ORD,OMA,1825,1817,0.00,0.00,,70.00,416.00,
2021,1,1,1/27/2021 12:00:00 AM,OO,N156SY,4708,DEN,OMA,1358,1425,27.00,0.00,,62.00,472.00,
2021,1,1,1/27/2021 12:00:00 AM,OO,N156SY,4730,OMA,DEN,1718,1727,9.00,0.00,,86.00,472.00,23.00
2021,1,1,1/27/2021 12:00:00 AM,OO,N165SY,4724,DEN,OMA,1125,1119,0.00,0.00,,64.00,472.00,
2021,1,1,1/27/2021 12:00:00 AM,OO,N165SY,4754,OMA,ORD,1500,1450,0.00,0.00,,64.00,416.00,
2021,1,1,1/27/2021 12:00:00 AM,OO,N194SY,3371,OMA,SEA,0830,0830,0.00,0.00,,192.00,1368.00,0.00
2021,1,1,1/27/2021 12:00:00 AM,OO,N199SY,3370,SEA,OMA,1535,1529,0.00,0.00,,168.00,1368.00,
2021,1,1,1/27/2021 12:00:00 AM,OO,N208SY,5643,DEN,OMA,1806,1806,0.00,0.00,,64.00,472.00,
2021,1,1,1/27/2021 12:00:00 AM,OO,N246SY,3646,OMA,SLC,0820,0818,0.00,0.00,,143.00,840.00,
2021,1,1,1/27/2021 12:00:00 AM,OO,N254SY,3574,MSP,OMA,2135,2128,0.00,0.00,,45.00,282.00,
2021,1,1,1/27/2021 12:00:00 AM,OO,N254SY,3631,MSP,OMA,1530,1527,0.00,0.00,,48.00,282.00,
2021,1,1,1/27/2021 12:00:00 AM,OO,N254SY,3631,OMA,MSP,1740,1731,0.00,0.00,,50.00,282.00,
2021,1,1,1/27/2021 12:00:00 AM,OO,N260SY,3526,OMA,MSP,0745,0741,0.00,0.00,,49.00,282.00,
2021,1,1,1/27/2021 12:00:00 AM,OO,N293SY,3577,MSP,OMA,1045,1039,0.00,0.00,,48.00,282.00,
2021,1,1,1/27/2021 12:00:00 AM,OO,N293SY,3886,OMA,MSP,1315,1315,0.00,0.00,,50.00,282.00,
2021,1,1,1/27/2021 12:00:00 AM,OO,N294SY,3662,SLC,OMA,1750,1742,0.00,0.00,,99.00,840.00,
2021,1,1,1/27/2021 12:00:00 AM,OO,N466SW,5911,LNK,DEN,0946,0945,0.00,0.00,,74.00,423.00,0.00
2021,1,1,1/27/2021 12:00:00 AM,OO,N472CA,5048,DEN,BFF,2010,2002,0.00,0.00,,28.00,150.00,
2021,1,1,1/27/2021 12:00:00 AM,OO,N868AS,5098,LBF,DEN,0800,0754,0.00,0.00,,43.00,228.00,0.00
2021,1,1,1/27/2021 12:00:00 AM,OO,N875AS,5086,BFF,DEN,0730,0728,0.00,0.00,,38.00,150.00,
2021,1,1,1/27/2021 12:00:00 AM,OO,N877AS,5062,DEN,LBF,1807,1836,29.00,0.00,,35.00,228.00,0.00
2021,1,1,1/27/2021 12:00:00 AM,OO,N906EV,5074,EAR,ORD,1232,1207,0.00,0.00,,80.00,583.00,
2021,1,1,1/27/2021 12:00:00 AM,OO,N906EV,5091,ORD,EAR,0920,0913,0.00,0.00,,90.00,583.00,
2021,1,1,1/27/2021 12:00:00 AM,OO,N910SW,5055,DEN,LBF,1353,1349,0.00,0.00,,36.00,228.00,
2021,1,1,1/27/2021 12:00:00 AM,OO,N910SW,5174,LBF,DEN,1632,1622,0.00,0.00,,42.00,228.00,
2021,1,1,1/27/2021 12:00:00 AM,OO,N912EV,4699,DEN,LNK,1809,1759,0.00,0.00,,65.00,423.00,
2021,1,1,1/27/2021 12:00:00 AM,OO,N939SW,5093,BFF,DEN,1732,1727,0.00,0.00,,38.00,150.00,
2021,1,1,1/27/2021 12:00:00 AM,OO,N939SW,5169,DEN,BFF,1607,1606,0.00,0.00,,30.00,150.00,
2021,1,1,1/27/2021 12:00:00 AM,OO,N963SW,5067,EAR,DEN,1000,1052,52.00,0.00,,53.00,305.00,71.00
2021,1,1,1/27/2021 12:00:00 AM,OO,N969SW,5056,DEN,EAR,1808,1756,0.00,0.00,,45.00,305.00,
2021,1,1,1/27/2021 12:00:00 AM,WN,N236WN,4782,DEN,OMA,1255,1250,0.00,0.00,,65.00,472.00,
2021,1,1,1/27/2021 12:00:00 AM,WN,N236WN,4788,OMA,MDW,1720,1718,0.00,0.00,,63.00,423.00,
2021,1,1,1/27/2021 12:00:00 AM,WN,N248WN,115,DEN,OMA,1730,1723,0.00,0.00,,59.00,472.00,
2021,1,1,1/27/2021 12:00:00 AM,WN,N443WN,2232,OMA,DEN,0740,0736,0.00,0.00,,72.00,472.00,
2021,1,1,1/27/2021 12:00:00 AM,WN,N467WN,3441,HOU,OMA,2050,2047,0.00,0.00,,114.00,804.00,
2021,1,1,1/27/2021 12:00:00 AM,WN,N481WN,3237,OMA,HOU,0600,0555,0.00,0.00,,122.00,804.00,
2021,1,1,1/27/2021 12:00:00 AM,WN,N500WR,4416,OMA,PHX,0845,0846,1.00,0.00,,157.00,1037.00,0.00
2021,1,1,1/27/2021 12:00:00 AM,WN,N749SW,4408,OMA,MDW,1045,1047,2.00,0.00,,65.00,423.00,
2021,1,1,1/27/2021 12:00:00 AM,WN,N754SW,2304,LAS,OMA,1435,1437,2.00,0.00,,121.00,1099.00,
2021,1,1,1/27/2021 12:00:00 AM,WN,N757LV,3530,DEN,OMA,1515,1531,16.00,0.00,,56.00,472.00,
2021,1,1,1/27/2021 12:00:00 AM,WN,N757LV,3532,OMA,DEN,1820,1820,0.00,0.00,,81.00,472.00,
2021,1,1,1/27/2021 12:00:00 AM,WN,N8514F,2840,MDW,OMA,1000,0957,0.00,0.00,,61.00,423.00,
2021,1,1,1/27/2021 12:00:00 AM,WN,N8514F,2840,OMA,DAL,1220,1221,1.00,0.00,,89.00,586.00,
2021,1,1,1/27/2021 12:00:00 AM,WN,N8641B,4945,PHX,OMA,2000,2002,2.00,0.00,,115.00,1037.00,
2021,1,1,1/27/2021 12:00:00 AM,WN,N8655D,2910,DAL,OMA,1115,1116,1.00,0.00,,81.00,586.00,
2021,1,1,1/27/2021 12:00:00 AM,WN,N8655D,3273,OMA,STL,1410,1407,0.00,0.00,,58.00,342.00,
2021,1,1,1/27/2021 12:00:00 AM,WN,N922WN,4393,OMA,LAS,0935,0931,0.00,0.00,,166.00,1099.00,0.00
2021,1,1,1/27/2021 12:00:00 AM,WN,N928WN,2121,STL,OMA,1110,1248,98.00,0.00,,51.00,342.00,2.00
2021,1,1,1/27/2021 12:00:00 AM,WN,N928WN,4180,OMA,DEN,1340,1447,67.00,0.00,,75.00,472.00,0.00
2021,1,1,1/27/2021 12:00:00 AM,WN,N943WN,3426,MDW,OMA,2005,2003,0.00,0.00,,67.00,423.00,
2021,1,1,1/27/2021 12:00:00 AM,YV,N84307,6241,OMA,IAH,0618,0618,0.00,0.00,,115.00,781.00,
2021,1,1,1/27/2021 12:00:00 AM,YV,N85370,6179,IAH,OMA,1950,1948,0.00,0.00,,111.00,781.00,
2021,1,1,1/27/2021 12:00:00 AM,YV,N85370,6334,IAH,OMA,1002,0959,0.00,0.00,,107.00,781.00,
2021,1,1,1/27/2021 12:00:00 AM,YV,N85370,6368,OMA,IAH,1527,1526,0.00,0.00,,109.00,781.00,
2021,1,1,1/27/2021 12:00:00 AM,YX,N109HQ,4787,OMA,ORD,1400,1347,0.00,0.00,,64.00,416.00,
2021,1,1,1/27/2021 12:00:00 AM,YX,N211JQ,5661,OMA,ATL,1615,1608,0.00,0.00,,107.00,821.00,
2021,1,1,1/27/2021 12:00:00 AM,YX,N211JQ,5778,ATL,OMA,1345,1342,0.00,0.00,,128.00,821.00,
2021,1,1,1/27/2021 12:00:00 AM,YX,N441YX,4830,ORD,OMA,1700,1654,0.00,0.00,,65.00,416.00,
2021,1,1,1/27/2021 12:00:00 AM,YX,N442YX,4842,OMA,MIA,0510,0508,0.00,0.00,,173.00,1393.00,
2021,1,1,1/27/2021 12:00:00 AM,YX,N446YX,4792,MIA,OMA,2135,2131,0.00,0.00,,207.00,1393.00,
2021,1,1,1/27/2021 12:00:00 AM,YX,N633RW,3445,ORD,LNK,0850,0843,0.00,0.00,,75.00,466.00,
2021,1,1,1/27/2021 12:00:00 AM,YX,N633RW,3516,LNK,ORD,1110,1108,0.00,0.00,,70.00,466.00,
2021,1,1,1/27/2021 12:00:00 AM,YX,N640RW,3438,LNK,ORD,0615,0609,0.00,0.00,,68.00,466.00,
2021,1,1,1/27/2021 12:00:00 AM,YX,N653RW,3514,OMA,ORD,0610,0607,0.00,0.00,,64.00,416.00,
2021,1,1,1/27/2021 12:00:00 AM,YX,N856RW,3476,ORD,OMA,1430,1420,0.00,0.00,,64.00,416.00,
2021,1,1,1/27/2021 12:00:00 AM,YX,N860RW,5652,OMA,DTW,0620,0617,0.00,0.00,,88.00,651.00,
2021,1,1,1/27/2021 12:00:00 AM,YX,N865RW,3421,ORD,LNK,1415,1408,0.00,0.00,,73.00,466.00,
2021,1,1,1/27/2021 12:00:00 AM,YX,N867RW,5814,DTW,OMA,1630,1625,0.00,0.00,,97.00,651.00,
2021,1,1,1/28/2021 12:00:00 AM,AA,N652AW,1288,OMA,PHX,0606,0559,0.00,0.00,,164.00,1037.00,
